sitename,x,y,detection_history.o1,detection_history.o2,detection_history.o3,year
7R144B,460496,4708987,0,0,0,2021
7R145A,464491,4708542,0,0,0,2021
7R145B,463337,4708354,0,0,0,2021
7R149,389719,4725695,0,0,0,2021
7R151A,425928,4713251,0,0,0,2021
7R151B,423804,4711974,0,0,0,2021
7R152A,428203,4712600,0,0,0,2021
7R152B,429497,4713470,0,0,0,2021
7R153A,464468,4712787,0,0,0,2021
7R153B,465406,4714570,0,0,0,2021
7R159A,424270,4717931,0,0,0,2021
7R159B,423822,4716271,0,0,0,2021
7R160A,428186,4716835,0,0,0,2021
7R160B,429348,4716444,0,0,0,2021
7R174,393403,4739239,0,0,NA,2021
7R175,397688,4742195,0,0,NA,2021
7R179,402458,4740385,0,0,NA,2021
7R180A,435606,4728459,0,0,0,2021
7R180B,436162,4727514,0,0,0,2021
7R181A,441704,4728528,0,0,0,2021
7R181B,441053,4727614,0,0,0,2021
7R184,394189,4744957,0,0,NA,2021
7R185A,435110,4732087,0,0,0,2021
7R185B,436337,4730848,0,0,0,2021
7R186A,442099,4733899,0,0,0,2021
7R186B,440805,4732425,0,0,0,2021
7R198,399132,4743100,0,0,NA,2021
7R201A,467635,4739904,0,0,NA,2021
7R201B,465933,4742077,0,0,NA,2021
7R202A,471068,4741581,0,0,NA,2021
7R202B,470360,4740772,0,0,NA,2021
7R203A,474990,4741796,0,0,NA,2021
7R203B,475442,4740162,0,0,NA,2021
7R206A,467052,4745148,0,0,NA,2021
7R206B,468740,4745118,0,0,NA,2021
7R207A,472696,4743804,0,0,NA,2021
7R207B,472371,4744963,0,0,NA,2021
7R208A,475155,4742264,0,0,NA,2021
7R208B,475107,4746012,0,0,NA,2021
7R209A,468655,4747869,0,0,NA,2021
7R209B,466935,4749710,0,0,NA,2021
7R210A,470977,4748747,0,0,NA,2021
7R210B,471762,4747477,NA,NA,NA,2021
7R214,445106,4755005,0,0,0,2021
7R215,448339,4756284,0,0,NA,2021
7R226,447474,4759888,0,0,0,2021
7R228,447703,4760178,0,0,NA,2021
7R229,452672,4760157,0,0,0,2021
7R230,457563,4760527,0,0,0,2021
7R24A,444251,4679527,0,0,0,2021
7R24B,444444,4677003,0,0,0,2021
7R25A,448280,4678200,0,0,0,2021
7R25B,449070,4677312,0,0,0,2021
7R304A,389798,4791566,0,0,0,2021
7R304B,389063,4789561,NA,0,0,2021
7R305A,395502,4791727,0,0,0,2021
7R305B,394516,4790184,0,0,0,2021
7R306A,399291,4790710,0,0,0,2021
7R306B,399451,4789508,0,0,0,2021
7R307A,390793,4795435,0,0,0,2021
7R307B,388549,4796520,0,0,0,2021
7R308A,395172,4795631,0,0,0,2021
7R308B,394023,4795378,0,0,0,2021
7R309A,397919,4794230,0,0,0,2021
7R309B,398523,4795095,0,0,0,2021
7R30A,443472,4681699,0,0,0,2021
7R30B,442935,4682878,0,0,0,2021
7R31A,447760,4682508,0,0,0,2021
7R31B,449532,4682778,0,0,0,2021
7R320A,402838,4690222,0,0,0,2021
7R320B,400127,4690853,0,0,0,2021
7R339A,423367,4709074,0,0,0,2021
7R339B,423549,4707894,0,0,0,2021
7R342,367258,4716969,0,0,0,2021
7R343,370851,4718402,0,0,0,2021
7R344,374222,4716793,0,0,0,2021
7R345,367199,4720591,0,0,0,2021
7R346,372146,4722655,0,0,0,2021
7R347,374511,4721386,0,0,0,2021
7R348,362129,4736493,0,0,NA,2021
7R349,365332,4739939,0,0,NA,2021
7R350,362030,4741008,0,0,NA,2021
7R351,365886,4739848,NA,NA,NA,2021
7R352,363363,4743222,0,0,NA,2021
7R353,365637,4745022,0,0,NA,2021
7R42A,445276,4686372,0,0,0,2021
7R42B,445439,4688101,0,0,0,2021
7R43A,449769,4687272,0,0,0,2021
7R43B,449892,4686005,0,0,0,2021
7R58A,404639,4689313,0,0,0,2021
7R58B,404828,4691920,0,0,0,2021
7R59A,421429,4688735,0,0,0,2021
7R59B,422893,4689161,0,0,0,2021
7R60A,425736,4690955,0,0,0,2021
7R60B,425906,4688608,0,0,0,2021
7R674,379469,4760038,0,0,0,2021
7R675,382205,4759934,0,0,0,2021
7R676,386164,4758777,0,0,0,2021
7R677,374845,4763916,0,0,0,2021
7R678,379535,4763668,0,0,0,2021
7R681,413223,4762083,0,0,0,2021
7R682,417617,4763834,0,0,0,2021
7R683,413730,4769270,0,0,0,2021
7R684,417265,4767494,0,0,0,2021
7R686,378914,4771072,0,0,0,2021
7R687,383864,4771703,0,0,0,2021
7R688,417051,4772115,0,0,0,2021
7R689,432174,4771993,0,0,0,2021
7R690,435100,4771921,0,0,0,2021
7R692,378344,4775354,0,0,0,2021
7R693,382344,4775860,0,0,0,2021
7R695,432627,4775030,0,0,0,2021
7R696,436923,4777114,0,0,0,2021
7R71A,401518,4694650,0,0,0,2021
7R71B,403604,4694724,0,0,0,2021
7R72A,405827,4693585,0,0,0,2021
7R72B,405528,4694833,0,0,0,2021
7R73A,420198,4695569,0,0,0,2021
7R73B,420135,4694332,0,0,0,2021
7R74A,424363,4693419,0,0,0,2021
7R74B,425759,4695384,0,0,0,2021
7R87A,402561,4696582,0,0,0,2021
7R87B,401877,4698539,0,0,0,2021
7R88A,406533,4698190,0,0,0,2021
7R88B,405077,4698834,0,0,0,2021
7R89A,421167,4698181,0,0,0,2021
7R89B,419276,4698819,0,0,0,2021
7R90A,425465,4699309,0,0,0,2021
7R90B,424225,4698219,0,0,0,2021
8R100A,335343,4683050,0,0,0,2021
8R100B,334519,4684089,0,0,0,2021
8R134A,320062,4686533,0,0,0,2021
8R134B,318760,4687353,0,0,0,2021
8R137A,332434,4684470,0,0,0,2021
8R137B,330467,4686574,0,0,0,2021
8R138A,335498,4686950,0,0,0,2021
8R138B,334110,4687913,0,0,0,2021
8R140A,366784,4687192,0,0,0,2021
8R140B,367739,4685667,0,0,0,2021
8R141A,371288,4687175,0,0,0,2021
8R141B,370278,4684562,0,0,0,2021
8R1801A,308567,4662861,0,0,0,2021
8R1801B,310431,4664055,0,0,0,2021
8R1802A,303913,4668070,0,0,0,2021
8R1802B,306586,4667483,0,0,0,2021
8R1804A,313216,4667862,0,0,0,2021
8R1804B,310807,4668220,0,0,0,2021
8R1819A,342509,4675696,0,0,0,2021
8R1819B,343836,4676399,0,0,0,2021
8R182,289023,4702867,0,0,0,2021
8R1822A,295952,4677516,0,0,0,2021
8R1822B,297717,4679746,0,0,0,2021
8R1838A,320214,4682828,0,0,0,2021
8R1838B,321478,4683390,0,0,0,2021
8R1844A,346955,4681905,0,0,0,2021
8R1844B,347043,4683777,0,0,0,2021
8R1848A,366151,4682173,0,0,0,2021
8R1848B,367153,4683287,0,0,0,2021
8R1849A,371717,4681043,0,0,0,2021
8R1849B,370650,4681005,0,0,0,2021
8R1851A,374787,4682575,0,0,0,2021
8R1851B,376058,4682335,0,0,0,2021
8R1856A,376495,4686296,0,0,0,2021
8R1856B,374617,4685305,0,0,0,2021
8R1859A,318135,4688201,0,0,0,2021
8R1859B,314819,4686654,0,0,0,2021
8R185A,332821,4691764,0,0,0,2021
8R185B,331949,4690688,0,0,0,2021
8R1860A,317184,4690258,0,0,0,2021
8R1860B,315245,4688496,0,0,0,2021
8R1861A,321233,4690171,0,0,0,2021
8R1861B,322184,4689171,0,0,0,2021
8R186A,335786,4689479,0,0,0,2021
8R186B,334463,4690781,0,0,0,2021
8R19A,309563,4667104,0,0,0,2021
8R19B,307006,4668569,0,0,0,2021
8R2019A,317720,4682867,0,0,0,2021
8R2019B,317954,4684087,0,0,0,2021
8R294,293505,4701710,0,0,0,2021
8R296,321154,4712280,0,0,0,2021
8R297,304521,4701308,0,0,0,2021
8R298,308660,4702166,0,0,0,2021
8R299,314038,4702217,0,0,0,2021
8R29A,308945,4671607,0,0,0,2021
8R29B,309747,4669355,0,0,0,2021
8R30A,305024,4671456,0,0,0,2021
8R30B,306060,4672461,0,0,0,2021
8R31A,351679,4675357,0,0,0,2021
8R31B,352807,4675430,0,0,0,2021
8R326,320215,4682828,0,0,0,2021
8R327,292842,4706040,0,0,0,2021
8R330,304318,4707016,0,0,0,2021
8R331,307872,4705535,0,0,0,2021
8R332,314003,4705421,0,0,0,2021
8R335,336808,4704820,0,0,0,2021
8R336,339710,4705582,0,0,0,2021
8R356,288666,4709267,0,0,0,2021
8R357,293864,4710366,0,0,0,2021
8R358,331831,4708879,0,0,0,2021
8R359,335527,4710097,0,0,0,2021
8R360,340710,4710960,0,0,0,2021
8R377,339278,4714472,0,0,0,2021
8R390,320417,4718024,0,0,0,2021
8R405,309376,4737383,0,0,0,2021
8R406,320284,4720518,0,0,0,2021
8R407,324447,4720719,0,0,0,2021
8R421,324361,4725570,0,0,0,2021
8R44A,297118,4674741,0,0,0,2021
8R44B,296977,4672876,0,0,0,2021
8R454,297351,4736799,0,0,0,2021
8R455,301346,4736753,0,0,0,2021
8R456,305344,4737567,0,0,0,2021
8R45A,301518,4674063,0,0,0,2021
8R45B,302377,4672760,0,0,0,2021
8R467,304444,4739485,0,0,0,2021
8R468,309955,4740241,0,0,0,2021
8R496,324748,4779464,0,0,0,2021
8R498,332203,4779116,0,0,0,2021
8R507,316668,4783516,0,0,0,2021
8R508,320944,4783987,0,NA,NA,2021
8R509,325738,4782164,0,0,0,2021
8R511,333051,4703051,0,0,0,2021
8R519,321303,4786512,0,0,0,2021
8R520,324219,4786829,0,0,0,2021
8R521,335561,4778727,0,0,0,2021
8R522,339943,4779178,0,0,0,2021
8R524,358850,4787860,0,0,0,2021
8R525,363001,4787152,0,0,0,2021
8R528,358597,4791973,0,0,0,2021
8R529,363735,4791725,0,0,0,2021
8R536,358570,4795391,0,0,0,2021
8R537,363018,4795090,0,0,0,2021
8R606,336983,4783710,0,0,0,2021
8R607,340254,4783546,0,0,0,2021
8R617,352535,4714795,0,0,0,2021
8R618,355829,4713396,0,0,0,2021
8R619,359375,4713693,0,0,0,2021
8R625,355927,4716286,0,0,0,2021
8R626,358805,4717622,0,0,0,2021
8R635,258441,4721425,0,0,0,2021
8R636,278114,4722076,0,0,0,2021
8R637,355257,4722174,0,0,0,2021
8R644,254264,4725129,0,0,0,2021
8R645,258797,4724690,0,0,0,2021
8R646,263780,4725118,0,0,0,2021
8R647,275545,4725040,0,0,0,2021
8R648,278446,4725983,0,0,0,2021
8R655,259231,4728472,0,0,0,2021
8R656,273542,4728734,0,0,0,2021
8R657,278858,4730277,0,0,NA,2021
8R65A,301165,4679793,0,0,0,2021
8R65B,302282,4678381,0,0,0,2021
8R661,274501,4733034,0,0,0,2021
8R72A,342804,4678719,0,0,0,2021
8R72B,342864,4677218,0,0,0,2021
8R73A,346540,4678220,0,0,0,2021
8R73B,345845,4676754,0,0,0,2021
8R74A,350855,4679251,0,0,0,2021
8R74B,352750,4679042,0,0,0,2021
8R95A,297566,4682874,0,0,0,2021
8R95B,299013,4682059,0,0,0,2021
8R96A,300989,4681917,0,0,0,2021
8R96B,301844,4681034,0,0,0,2021
8R99A,332490,4682598,0,0,0,2021
8R99B,333898,4683165,0,0,0,2021
9R100A,207614,4701880,0,0,0,2021
9R100B,207691,4700733,0,0,0,2021
9R101A,261928,4701357,0,0,0,2021
9R101B,260736,4701303,0,0,0,2021
9R102A,264440,4700492,0,0,0,2021
9R102B,266722,4700039,0,0,0,2021
9R104A,239684,4714414,0,0,NA,2021
9R104B,239967,4713369,NA,NA,0,2021
9R115A,204456,4706117,0,0,0,2021
9R115B,204279,4704992,0,0,0,2021
9R116A,207440,4705441,0,0,0,2021
9R116B,208699,4705308,0,0,0,2021
9R117A,234542,4705734,0,0,NA,2021
9R117B,233958,4704095,0,0,NA,2021
9R118A,238798,4704339,0,0,0,2021
9R118B,237422,4705778,0,0,0,2021
9R119A,262530,4704967,0,0,0,2021
9R119B,261622,4703822,0,0,0,2021
9R11A,143405,4674533,0,0,0,2021
9R11B,142719,4673618,0,0,0,2021
9R120A,267866,4704909,0,0,0,2021
9R120B,267091,4705980,0,0,0,2021
9R12A,146589,4674877,NA,NA,0,2021
9R12B,147502,4673777,0,0,0,2021
9R133A,205465,4709936,0,0,0,2021
9R133B,205805,4711249,0,0,0,2021
9R134A,208062,4709684,0,0,0,2021
9R134B,210051,4709034,0,0,0,2021
9R135A,236161,4711020,0,0,0,2021
9R135B,235608,4709860,0,0,NA,2021
9R136A,239385,4709928,0,0,0,2021
9R136B,240965,4710891,0,0,NA,2021
9R137A,263692,4708826,0,0,0,2021
9R137B,263033,4710836,0,0,0,2021
9R148A,236650,4713116,0,0,0,2021
9R148B,234035,4713676,0,0,0,2021
9R17A,138703,4678617,0,0,0,2021
9R17B,138880,4679993,0,0,0,2021
9R18A,142954,4679412,0,0,0,2021
9R18B,143251,4677811,0,0,0,2021
9R19A,145899,4679061,0,0,0,2021
9R19B,145607,4677382,0,0,0,2021
9R1A,224968,4664554,0,0,0,2021
9R1B,222731,4664434,0,0,0,2021
9R269A,153762,4712385,0,0,0,2021
9R273A,158234,4713643,0,0,0,2021
9R274A,160248,4712937,0,0,0,2021
9R275A,162160,4715991,0,0,0,2021
9R278A,201460,4722258,0,0,0,2021
9R279A,204074,4720657,0,0,0,2021
9R283A,200583,4724034,0,0,0,2021
9R284A,205129,4725473,0,0,0,2021
9R290A,201615,4730053,0,0,0,2021
9R291A,204411,4728216,0,0,0,2021
9R296A,228394,4735993,0,0,0,2021
9R297A,228196,4740308,0,0,0,2021
9R298A,222406,4743354,0,0,0,2021
9R299A,228184,4743253,0,0,0,2021
9R2A,228188,4663672,0,0,0,2021
9R2B,225901,4663082,0,0,0,2021
9R300A,222687,4749099,0,0,0,2021
9R301A,226872,4747882,0,0,0,2021
9R302A,219463,4752327,0,0,0,2021
9R303A,223138,4753242,0,0,0,2021
9R335A,258798,4701542,0,0,0,2021
9R335B,257742,4701819,0,0,0,2021
9R336A,138168,4684305,0,0,0,2021
9R336B,139177,4683228,0,0,0,2021
9R340A,165279,4713650,0,0,0,2021
9R34A,119476,4686644,0,0,0,2021
9R34B,119951,4685404,0,0,0,2021
9R354A,165812,4709258,0,0,0,2021
9R35A,122631,4685746,0,0,0,2021
9R35B,121434,4684592,0,0,0,2021
9R36A,126056,4686426,0,0,0,2021
9R36B,127714,4685230,0,0,0,2021
9R3A,222369,4668170,0,0,0,2021
9R3B,222989,4666031,0,0,0,2021
9R46A,118930,4691084,0,0,0,2021
9R46B,117718,4691621,0,0,0,2021
9R47A,123055,4691088,0,0,0,2021
9R47B,121845,4690259,0,0,0,2021
9R48A,125827,4691425,0,0,0,2021
9R48B,126801,4691912,0,0,0,2021
9R49A,167882,4690144,0,0,0,2021
9R49B,167900,4691744,0,0,0,2021
9R4A,227201,4666409,0,0,0,2021
9R4B,228647,4666424,0,0,0,2021
9R50A,171769,4689371,0,0,0,2021
9R50B,174277,4689981,0,0,0,2021
9R51A,224703,4691986,0,0,0,2021
9R51B,223262,4691757,0,0,0,2021
9R52A,229382,4691412,0,0,0,2021
9R52B,229491,4689898,0,0,0,2021
9R53A,250964,4689170,0,0,0,2021
9R53B,249399,4691233,0,0,0,2021
9R54A,255331,4689216,0,0,0,2021
9R54B,255127,4690192,0,0,0,2021
9R63A,169828,4695186,0,0,0,2021
9R63B,168779,4694279,0,0,0,2021
9R64A,174649,4694737,0,0,0,2021
9R64B,175172,4696054,0,0,0,2021
9R65A,185032,4692342,0,0,0,2021
9R65B,185815,4693268,0,0,0,2021
9R66A,189836,4694644,0,0,0,2021
9R66B,187799,4692786,0,0,0,2021
9R67A,225465,4695553,0,0,0,2021
9R67B,224575,4696036,0,0,0,2021
9R68A,226179,4693931,0,0,0,2021
9R68B,228580,4695183,0,0,0,2021
9R69A,251857,4695927,0,0,0,2021
9R69B,249788,4695836,0,0,0,2021
9R6A,224467,4672542,0,0,0,2021
9R6B,224688,4670350,0,0,0,2021
9R70A,255510,4695007,0,0,0,2021
9R70B,256478,4693602,0,0,0,2021
9R79A,170555,4699855,0,0,0,2021
9R79B,168322,4699628,0,0,0,2021
9R7A,227724,4671757,0,0,0,2021
9R7B,226495,4671142,0,0,0,2021
9R80A,175123,4698358,0,0,0,2021
9R80B,172818,4697648,0,0,0,2021
9R81A,181154,4696756,0,0,0,2021
9R81B,179197,4696215,0,0,0,2021
9R82A,184340,4697940,0,0,0,2021
9R82B,185059,4696693,0,0,0,2021
9R83A,223873,4698547,0,0,0,2021
9R83B,225127,4696992,0,0,0,2021
9R84A,226198,4698752,0,0,0,2021
9R84B,227664,4699611,0,0,0,2021
9R85A,250828,4698493,0,0,0,2021
9R85B,250504,4699489,0,0,0,2021
9R86A,253544,4699901,0,0,0,2021
9R86B,253333,4697730,0,0,0,2021
9R97A,181603,4702426,0,0,0,2021
9R97B,180894,4700809,0,0,0,2021
9R98A,184752,4702006,0,0,0,2021
9R98B,183806,4703472,0,0,0,2021
9R99A,204904,4702063,0,0,0,2021
9R99B,203285,4701907,0,0,0,2021
